YEAR MONTH DAY PRCP TMAX TMIN TAVG
2025 2 6 0 -4.52 -17.65 -11.08
2025 2 7 0 -4.5 -12.46 -8.48
2025 2 8 0 -6.93 -22.21 -14.57
2025 2 9 0.08 6.32 -9.5 -1.59
2025 2 10 0.83 2.24 -10.05 -3.91
2025 2 11 2.55 2.23 -7.45 -2.61
2025 2 12 12.19 2.86 -2.81 0.03
2025 2 13 0 2.97 -12.27 -4.65
2025 2 14 0 -11.62 -23.62 -17.62
2025 2 15 0 -0.08 -19.08 -9.58
2025 2 16 0 -0.05 -9.23 -4.64
2025 2 17 0 -3.67 -13.13 -8.4
2025 2 18 0 3.52 -12.99 -4.74
2025 2 19 0 -8.14 -19.12 -13.63
2025 2 20 0 -5.5 -21.8 -13.65
2025 2 21 0.02 -2.5 -11.92 -7.21
2025 2 22 1.58 -4.04 -13.56 -8.8
2025 2 23 0.2 9.29 -2.26 3.51
2025 2 24 0.29 6.25 -1.4 2.42
2025 2 25 15.49 4.75 -6.98 -1.12
2025 2 26 13.72 -4.16 -7.96 -6.06
2025 2 27 3.15 1.52 -7.39 -2.94
2025 2 28 1.44 9.18 -0.85 4.17
2025 3 1 0.91 8.49 -0.65 3.92
2025 3 2 0 4.2 -14.57 -5.19
2025 3 3 0.44 6.81 -2.8 2
2025 3 4 0 1.59 -13.61 -6.01
2025 3 5 0 4.2 -6.82 -1.31
2025 3 6 0.82 4.03 -0.61 1.71
2025 3 7 0 13.8 -2.97 5.42
2025 3 8 0 5.31 -4.98 0.16
2025 3 9 1.04 4.69 -6.4 -0.86
2025 3 10 0 4.09 -4.28 -0.1
2025 3 11 22.15 3.83 -3.81 0.01
2025 3 12 6.34 1.18 -0.91 0.14
2025 3 13 4.35 8.63 -7.08 0.77
2025 3 14 0 15.39 -2.94 6.23
2025 3 15 0.02 7.17 -1.32 2.92
2025 3 16 0.01 20.56 3.83 12.2
2025 3 17 0.01 20.56 3.83 12.2
2025 3 18 0.4 7.49 -3.59 1.95
2025 3 19 0 8.7 -1.35 3.67
2025 3 20 0.5 9.9 -3.65 3.12
2025 3 21 7.69 5.4 1.29 3.35
2025 3 22 4.35 1.03 -1.78 -0.38
2025 3 23 0.15 7.08 1.46 4.27
2025 3 24 5.44 3.68 -6.82 -1.57
2025 3 25 1.72 18.64 1.98 10.31
2025 3 26 0.04 18.55 2.43 10.49
2025 3 27 0 8.66 -0.69 3.99
2025 3 28 0 10.28 -3.32 3.48
2025 3 29 0 10.29 -3.62 3.33
2025 3 30 0 11.76 -3.87 3.94
2025 3 31 0 8.25 -4.7 1.77
2025 4 1 0 12.41 -3.34 4.54
2025 4 2 0.05 13.73 -4.87 4.43
2025 4 3 0 9.03 2.54 5.79
2025 4 4 5.36 17.75 0.62 9.19
2025 4 5 0.24 3.66 -8.63 -2.49
2025 4 6 0.09 14.07 2.2 8.13
2025 4 7 0 17.44 -0.32 8.56
2025 4 8 0 10.41 -4.18 3.12
2025 4 9 0 14.43 -2.96 5.73
2025 4 10 0 12.18 1.33 6.75
2025 4 11 0 11.15 -2.94 4.11
2025 4 12 0 12.4 -4.48 3.96
2025 4 13 0 11.98 -0.16 5.91
2025 4 14 0 13.49 -0.41 6.54
2025 4 15 0 18.22 2.46 10.34
2025 4 16 0.4 10.91 3.71 7.31
2025 4 17 16.45 7.81 3.63 5.72
2025 4 18 71.62 9.75 1.27 5.51
2025 4 19 0 20.71 7.14 13.93
2025 4 20 0 20.91 -1.41 9.75
2025 4 21 0 22.86 0.93 11.89
2025 4 22 0 20.84 6.17 13.5
2025 4 23 0 6.97 -2.84 2.06
2025 4 24 0 21.93 1.7 11.81
2025 4 25 4.02 24.29 4.77 14.53
2025 4 26 0 13.9 5.2 9.55
2025 4 27 0 19.06 4.07 11.56
2025 4 28 14.33 15.86 5.73 10.8
2025 4 29 8.21 12.86 5.41 9.13
2025 4 30 0 9.35 3.71 6.53
2025 5 1 10.22 17.74 3.15 10.44
2025 5 2 2.59 12.5 3.9 8.2
2025 5 3 0 17.88 4.63 11.25
2025 5 4 0 23.09 0.79 11.94
2025 5 5 0 23.47 5.82 14.64
2025 5 6 0 16.81 3.25 10.03
2025 5 7 14.12 19.77 5.59 12.68
2025 5 8 0 14.39 1.67 8.03
2025 5 9 0 20.12 0.68 10.4
2025 5 10 1.43 25.04 2.14 13.59
2025 5 11 47.27 16.2 10.64 13.42
2025 5 12 0 9.84 6.97 8.4
2025 5 13 0 34.67 16.51 25.59
2025 5 14 0 19.64 9.95 14.8
2025 5 15 4.78 31.59 11.79 21.69
2025 5 16 2.59 16.72 9.13 12.93
2025 5 17 0 16.11 4.31 10.21
2025 5 18 0 22.23 5.99 14.11
2025 5 19 8.16 18.89 9.67 14.28
2025 5 20 0.08 11.89 5.71 8.8
2025 5 21 0.61 23.03 7.3 15.17
2025 5 22 1.31 12.37 9.36 10.86
2025 5 23 0 21.38 7.48 14.43
2025 5 24 0.31 24.22 8.99 16.61
2025 5 25 0.69 20.49 8.51 14.5
2025 5 26 2.73 25.61 11.09 18.35
2025 5 27 0 19.99 5.22 12.6
2025 5 28 0 22.91 3.78 13.35
2025 5 29 0 20.44 0.89 10.67
2025 5 30 0 22.08 6.85 14.46
2025 5 31 0.13 23.39 7.03 15.21
2025 6 1 0 18.39 3.91 11.15
2025 6 2 0 26.26 10.2 18.23
2025 6 3 0 26.29 7.6 16.95
2025 6 4 0 30.32 11.56 20.94
2025 6 5 0.42 26.73 13.59 20.16
2025 6 6 0.34 23.55 14.21 18.88
2025 6 7 4.42 22.75 12.06 17.41
2025 6 8 0.67 21.24 11.88 16.56
2025 6 9 3.51 22.96 13.75 18.36
2025 6 10 0 24.15 9.28 16.71
2025 6 11 0 23.84 9.95 16.89
2025 6 12 0.29 27.68 14.6 21.14
2025 6 13 0 24.26 15.91 20.09
2025 6 14 0 29.82 11.31 20.57
2025 6 15 0 33.8 15.92 24.86
2025 6 16 2.85 21.95 8.15 15.05
2025 6 17 4.9 16.35 7.89 12.12
2025 6 18 0.08 15.97 9.2 12.59
2025 6 19 0 30.58 15.22 22.9
2025 6 20 0 29.28 10.84 20.06
2025 6 21 0.37 30.41 19.15 24.78
2025 6 22 15.26 23.17 17.4 20.29
2025 6 23 2.79 29.27 17.62 23.45
2025 6 24 0.02 29.5 16.28 22.89
2025 6 25 0 25.03 11.18 18.11
2025 6 26 0 30.53 10.79 20.66
2025 6 27 0 26.47 12.37 19.42
2025 6 28 0 27.82 8.37 18.09
2025 6 29 0 23.79 10.64 17.21
2025 6 30 0 29.36 10.34 19.85
2025 7 1 0 26.36 10.99 18.68
2025 7 2 0 29.78 11.19 20.48
2025 7 3 0 28.66 13.28 20.97
2025 7 4 0 28.12 13.27 20.7
2025 7 5 0 27.27 5.69 16.48
2025 7 6 1.37 26.47 6.59 16.53
2025 7 7 1.8 29.7 16.27 22.98
2025 7 8 7 30.06 16.95 23.5
2025 7 9 0 22.71 11.79 17.25
2025 7 10 5.54 28.27 16.74 22.5
2025 7 11 1.3 23.54 11.74 17.64
2025 7 12 4.5 33.19 19.77 26.48
2025 7 13 0.15 31.05 19.21 25.13
2025 7 14 0.02 23.84 13.97 18.91
2025 7 15 0 23.92 16.34 20.13
2025 7 16 6.89 30.79 16.04 23.41
2025 7 17 20.41 24.22 16.57 20.39
2025 7 18 0 24.67 13.03 18.85
2025 7 19 0 34.18 20.11 27.14
2025 7 20 0 30.82 16.57 23.7
2025 7 21 0 30.79 10.97 20.88
2025 7 22 11.03 30.52 17.87 24.2
2025 7 23 0.33 24.34 16.36 20.35
2025 7 24 11.78 25.51 15.04 20.27
2025 7 25 0 30.35 16.58 23.46
2025 7 26 0 27.87 10.8 19.34
2025 7 27 0.05 31.24 21.62 26.43
2025 7 28 0.2 28.31 18.63 23.47
2025 7 29 0 27.47 12.53 20
2025 7 30 0 34 17.14 25.57
2025 7 31 0 29.81 16.25 23.03
2025 8 1 0 25.77 9.53 17.65
2025 8 2 0 23.72 7.07 15.39
2025 8 3 0.02 29.13 19.96 24.55
2025 8 4 9.31 27.15 14.46 20.8
2025 8 5 0 24.53 12.69 18.61
2025 8 6 0 33.88 21.17 27.53
2025 8 7 0 30.54 18.07 24.3
2025 8 8 0.02 26.62 11.37 19
2025 8 9 0.19 31.95 19.7 25.82
2025 8 10 0 26.03 12.43 19.23
2025 8 11 0 33.05 15.26 24.15
2025 8 12 1.26 27.79 14.16 20.98
2025 8 13 0.09 30.26 14.43 22.34
2025 8 14 0 28.37 10.1 19.23
2025 8 15 0.81 29.44 15.92 22.68
2025 8 16 1.12 31.23 15.3 23.27
2025 8 17 0.34 23.71 10.08 16.89
2025 8 18 0.57 27.93 14.66 21.3
2025 8 19 0.23 24.96 14.05 19.51
2025 8 20 0 28.37 14.75 21.56
2025 8 21 0 30.4 14.81 22.61
2025 8 22 0 30.98 14.12 22.55
2025 8 23 0 26.26 9.57 17.91
2025 8 24 0 29.27 8.1 18.68
2025 8 25 0 29.82 7.73 18.77
2025 8 26 16.81 30.59 16.08 23.34
2025 8 27 1 26.13 16.66 21.39
2025 8 28 0.06 28.53 9.08 18.8
2025 8 29 2.32 30.04 17.24 23.64
2025 8 30 0 26.97 12.83 19.9
2025 8 31 0 25.13 5.28 15.21
2025 9 1 1.73 23.95 6.66 15.3
2025 9 2 2.48 22.83 11.11 16.97
2025 9 3 0 24.04 13.36 18.7
2025 9 4 49.83 21.63 14.86 18.24
2025 9 5 5.11 26.56 11.81 19.18
2025 9 6 7.66 20.31 11.4 15.86
2025 9 7 0.84 25.43 9.66 17.55
2025 9 8 39.38 24.37 17.34 20.86
2025 9 9 0 20.92 16.72 18.82
2025 9 10 0 26.57 7.57 17.07
2025 9 11 0 21.72 3.57 12.64
2025 9 12 0 18.44 4.1 11.27
2025 9 13 0 18.74 2.2 10.47
2025 9 14 0 32.42 15.22 23.82
2025 9 15 0 32.17 14.29 23.23
2025 9 16 0 27.73 15.5 21.62
2025 9 17 0 23.21 5.89 14.55
2025 9 18 0 28.25 12.54 20.39
2025 9 19 0 21.5 7.07 14.29
2025 9 20 0 24.23 8.29 16.26
2025 9 21 0 20.64 1.14 10.89
2025 9 22 0.04 20.75 6.91 13.83
2025 9 23 0 18.96 9.41 14.19
2025 9 24 0 27.26 11.31 19.29
2025 9 25 0 28.14 11.94 20.04
2025 9 26 0 28.81 14.3 21.55
2025 9 27 0 24.2 6.89 15.54
2025 9 28 0 20.54 1.97 11.25
2025 9 29 0 18.22 3.74 10.98
2025 9 30 0.01 19.98 3.85 11.92
2025 10 1 1.57 18.21 11.67 14.94
2025 10 2 0.02 21.3 7.19 14.25
2025 10 3 0 15.97 7.55 11.76
2025 10 4 0 19.6 2.78 11.19
2025 10 5 0 20.96 2.46 11.71
2025 10 6 0 20.23 2.79 11.51
2025 10 7 1.14 23.55 7.2 15.38
2025 10 8 0 13 3.12 8.06
2025 10 9 0 18.88 -1.09 8.89
2025 10 10 0 29 7.82 18.41
2025 10 11 0 13.49 -3.86 4.81
2025 10 12 0.73 18.74 0.48 9.61
2025 10 13 1.57 18.96 7.94 13.45
2025 10 14 0.04 14.96 2.23 8.6
2025 10 15 29.49 21.51 2.97 12.24
2025 10 16 0 19.12 3.78 11.45
2025 10 17 0 12.54 3.37 7.96
2025 10 18 0 21.25 -0.53 10.36
2025 10 19 0 27.63 6.12 16.88
2025 10 20 0 20.64 9.06 14.85
2025 10 21 27.58 17.29 -1.12 8.08
2025 10 22 0.5 22.03 14.35 18.19
2025 10 23 0 21.06 -2.08 9.49
2025 10 24 0 24.06 2.14 13.1
2025 10 25 2.78 16.31 1 8.66
2025 10 26 0 6.08 -5.35 0.37
2025 10 27 0 11.39 -3.46 3.97
2025 10 28 0 23.38 2.94 13.16
2025 10 29 1.1 17.47 2.61 10.04
2025 10 30 2.37 14.77 4.43 9.6
2025 10 31 0 8.69 -0.74 3.98
2025 11 1 0 16.66 -2.18 7.24
2025 11 2 0 6.65 -2.6 2.03
2025 11 3 3.74 14.13 5.32 9.73
2025 11 4 0.38 16.16 13.28 14.72
2025 11 5 6.6 18.34 11.35 14.84
2025 11 6 11.72 19.08 11.34 15.21
2025 11 7 0.02 14.05 8.13 11.09
2025 11 8 0.44 14.24 7.35 10.8
2025 11 9 0 9.42 -3.5 2.96
2025 11 10 0 4.45 -5.43 -0.49
2025 11 11 0.62 6.09 -2.42 1.84
2025 11 12 3.61 11.19 -0.32 5.43
2025 11 13 1.16 7.14 2.09 4.62
2025 11 14 1.92 11.89 1.46 6.68
2025 11 15 0.36 14.06 3.52 8.79
2025 11 16 0.38 13.5 3.25 8.38
2025 11 17 1.56 13.73 6.64 10.19
2025 11 18 1.27 5.39 -1.58 1.9
2025 11 19 0.24 13.04 6.41 9.72
2025 11 20 0 4.07 -3.47 0.3
2025 11 21 0 6.11 -3.67 1.22
2025 11 22 23.42 11.39 1.38 6.39
2025 11 23 0 5.48 -4.33 0.58
2025 11 24 12.85 13.31 -1.81 5.75
2025 11 25 0 9.15 2.01 5.58
2025 11 26 0 6.51 -6.49 0.01
2025 11 27 0 4.09 -7.48 -1.7
2025 11 28 0 9.14 -5 2.07
2025 11 29 4.89 2.86 -4.87 -1
2025 11 30 0 4.53 -3.64 0.45
2025 12 1 0.76 7.8 0.02 3.91
2025 12 2 0 -1.74 -9.73 -5.74
2025 12 3 21.18 6.99 -7.59 -0.3
2025 12 4 3.58 8.11 -4.06 2.03
2025 12 5 0 5.57 -5.32 0.12
2025 12 6 0 3.48 -3.39 0.05
2025 12 7 14.56 9.13 -4.96 2.09
2025 12 8 5.11 -0.91 -5.49 -3.2
2025 12 9 0 2.82 -2.46 0.18
2025 12 10 0 -2.97 -11.64 -7.3
2025 12 11 0.04 -2.22 -17.69 -9.96
2025 12 12 0.04 -3.53 -13.98 -8.76
2025 12 13 5.32 7.34 2.78 5.06
2025 12 14 55.9 14.29 4.08 9.18
2025 12 15 19.06 11.96 0.65 6.31
2025 12 16 0 -9.59 -14.99 -12.29
2025 12 17 0.19 14.79 -0.33 7.23
2025 12 18 0 5.59 -2.21 1.69
2025 12 19 0 -0.64 -12.02 -6.33
2025 12 20 0.53 0.49 -8.51 -4.01
2025 12 21 0 2.5 -11.06 -4.28
2025 12 22 0.08 -1.05 -13.76 -7.4
2025 12 23 0 -0.52 -11.33 -5.92
2025 12 24 10.71 -4.53 -20.67 -12.6
2025 12 25 0 5.72 -8.9 -1.59
2025 12 26 0 0.1 -11.25 -5.58
2025 12 27 0 1.87 -6.67 -2.4
2025 12 28 0 -2.27 -16.65 -9.46
2025 12 29 0 1.73 -9.95 -4.11
2025 12 30 0 4.04 -2.52 0.76
2025 12 31 0.22 -4.89 -23.77 -14.33
2026 1 1 0.26 1.68 -11.11 -4.71
2026 1 2 0 4.48 -3.65 0.41
2026 1 3 0.33 2.23 -11.42 -4.59
2026 1 4 0 4.48 -3.65 0.41
2026 1 5 1.72 -5.73 -19.3 -12.52
2026 1 6 7.55 0.37 -7.22 -3.43
2026 1 7 0 -2.94 -13.09 -8.02
2026 1 8 0 2.16 -10.05 -3.95
2026 1 9 0.17 1.88 -9.7 -3.91
2026 1 10 0 -0.15 -12.92 -6.54
2026 1 11 4.74 1.99 -9.78 -3.89
2026 1 12 0.41 1.39 -9.72 -4.17
2026 1 13 4.07 4.26 -5.97 -0.86
2026 1 14 0 -2.75 -10.05 -6.4
2026 1 15 0 -0.74 -10.32 -5.53
2026 1 16 0 -8.57 -17.62 -13.1
2026 1 17 0 -1.32 -9.21 -5.27
2026 1 18 0.58 -13.55 -28.36 -20.95
2026 1 19 3.08 -10.49 -23.56 -17.02
2026 1 20 0 -2.72 -8.43 -5.58
2026 1 21 0 4.33 -13.19 -4.43
2026 1 22 0 -3.82 -24.22 -14.02
2026 1 23 0.18 -5.12 -13.67 -9.39
2026 1 24 0.18 6.63 -8.42 -0.9
2026 1 25 0 -4.11 -15.73 -9.92
2026 1 26 0 -9.29 -31.01 -20.15
2026 1 27 0 2.14 -8.46 -3.16
2026 1 28 18.39 3.77 -5.23 -0.73
2026 1 29 0 3.35 -17.81 -7.23
2026 1 30 0 4.3 -6.23 -0.97
2026 1 31 0 -0.22 -15.21 -7.71
2026 2 1 2.92 -6.27 -15.23 -10.75
2026 2 2 23.83 3.68 -6.71 -1.51
2026 2 3 0.54 0.45 -9.96 -4.76
2026 2 4 0.73 -7.28 -18.89 -13.09
2026 2 5 0.74 -4.94 -11.71 -8.33
2026 2 6 0.47 1.02 -9.2 -4.09
2026 2 7 1.29 1.43 -8.8 -3.69
2026 2 8 0 1.12 -8.88 -3.88
2026 2 9 0 5.14 -9.94 -2.4
2026 2 10 0 -1.32 -8.91 -5.12
2026 2 11 1.17 10.17 -6.89 1.64
2026 2 12 7.84 4.93 -11.22 -3.15
2026 2 13 2.36 6.27 -2.62 1.82
2026 2 14 0.09 4.67 -1.08 1.8
2026 2 15 0 6.4 -15.4 -4.5
2026 2 16 0 10.04 -1.33 4.35
2026 2 17 0 -3.67 -13.13 -8.4
2026 2 18 0 -5.41 -23.99 -14.7
2026 2 19 0 0.54 -14.15 -6.81
2026 2 20 6.54 4.73 -0.97 1.88
2026 2 21 0 0.77 -4.23 -1.73
2026 2 22 0.15 3.61 -9.58 -2.99
2026 2 23 0 5.71 0.37 3.04
2026 2 24 0 5.82 -3.52 1.15
2026 2 25 0 -4.16 -14.98 -9.57
2026 2 26 0 7.55 -5.1 1.23
2026 2 27 2.41 9.87 -6.52 1.67
2026 2 28 7.98 5.51 -4.06 0.73
2026 3 1 0 -0.98 -7.93 -4.46
2026 3 2 4.8 -1.26 -16.47 -8.86
2026 3 3 0 12.53 -1.58 5.47
2026 3 4 0 4.8 -10.61 -2.9
2026 3 5 0.62 4.2 -8.78 -2.29
2026 3 6 0.2 3.18 -5.99 -1.41
2026 3 7 0.97 8.44 -3.29 2.58
2026 3 8 0.25 4.32 -1.73 1.29
2026 3 9 0.11 5.53 -3.42 1.06
2026 3 10 9.1 4.25 -5.67 -0.71
2026 3 11 8.28 16.68 2.16 9.42
2026 3 12 0 13.78 -11.07 1.35
2026 3 13 3.72 8.62 -0.92 3.85
2026 3 14 2.07 4.99 -3 1
2026 3 15 0 0.22 -5.48 -2.63
2026 3 16 0 0.72 -10.02 -4.65
2026 3 17 0.06 12.42 -1.81 5.3
2026 3 18 2.11 1.39 -8.2 -3.4
2026 3 19 37 9.01 -2.79 3.11
2026 3 20 17.38 5.79 -2.22 1.78
2026 3 21 1.72 12.71 4.32 8.52
2026 3 22 1.22 6.14 -10.94 -2.4
2026 3 23 11.21 7.35 1.73 4.54
2026 3 24 0 4.19 -0.44 1.88
2026 3 25 0 4.14 -5.42 -0.64
2026 3 26 25.88 6.56 -7.22 -0.33
2026 3 27 5.44 8.6 -3.87 2.36
2026 3 28 0 6.91 -2.23 2.34
2026 3 29 0 17.44 -0.38 8.53
2026 3 30 0 3.71 -7.26 -1.77
2026 3 31 0 11.95 0.57 6.26
2026 4 1 0 10.8 -2.34 4.23
2026 4 2 0 9.42 -0.41 4.5
2026 4 3 0 10.5 1.77 6.13
2026 4 4 0 14.36 0.88 7.62
2026 4 5 2.78 14.04 -2.46 5.79
2026 4 6 0 6.23 -4.5 0.87
2026 4 7 0 8.18 -3.83 2.17
2026 4 8 0 10.41 -4.18 3.12
2026 4 9 0 14.43 -2.96 5.73
2026 4 10 0.38 10.14 -2.34 3.9
2026 4 11 2.87 7.17 -3.32 1.92
2026 4 12 7.78 12.11 5.43 8.77
2026 4 13 0 12.85 0.34 6.59
2026 4 14 0 9.48 -3.75 2.87
2026 4 15 16.14 23.4 2.66 13.03
2026 4 16 71.62 9.75 1.27 5.51
2026 4 17 8.13 10.72 0.18 5.45
2026 4 18 0 13.78 -0.61 6.58
2026 4 19 0 18.62 -0.98 8.82
2026 4 20 0 16.86 -1.07 7.89
2026 4 21 0 22.86 0.93 11.89
2026 4 22 0.76 15.2 2.25 8.72
2026 4 23 0 13.42 -1.23 6.09
2026 4 24 0 21.93 1.7 11.81
2026 4 25 0 24.79 1 12.89
2026 4 26 0 23.87 12 17.94
2026 4 27 4.34 16.91 1.23 9.07
2026 4 28 1.94 15.82 4.74 10.28
2026 4 29 0.48 16.84 6.41 11.62
2026 4 30 0 22.63 5.83 14.23
2026 5 1 3.13 19.14 7.38 13.26
2026 5 2 0 19.88 4.42 12.15
2026 5 3 0 20.8 -0.9 9.95
2026 5 4 0.82 22.57 3.81 13.19
2026 5 5 8.83 18.08 6.69 12.38
2026 5 6 0 13.1 8.22 10.66
2026 5 7 0 17.77 3.13 10.45
2026 5 8 1.79 17.41 2.13 9.77
2026 5 9 0.1 12.46 4.85 8.66
2026 5 10 8.01 24.5 8.83 16.66
2026 5 11 3.47 10 2.11 6.05
2026 5 12 17.46 20.09 8.42 14.25
2026 5 13 0 18.09 3.48 10.79
2026 5 14 0 21 7.29 14.14
2026 5 15 12.02 13.28 1.91 7.59
2026 5 16 0 26.64 8.47 17.55
2026 5 17 0 22.16 1.97 12.06
2026 5 18 9.65 18.61 5.46 12.04
2026 5 19 14.35 28.73 11.99 20.36
2026 5 20 17.41 14.68 10.97 12.82
2026 5 21 0.39 15.81 7.9 11.86
2026 5 22 8.19 23.95 10.43 17.19
2026 5 23 17.96 18.62 9.74 14.18
2026 5 24 7.21 13.17 5.69 9.43
2026 5 25 1.87 18.3 9.97 14.14
2026 5 26 1.3 16.08 6.35 11.21
2026 5 27 2.46 29.75 12.4 21.07
2026 5 28 17.54 21.08 9.59 15.33
2026 5 29 0 22.39 14.86 18.62
2026 5 30 15.01 24.78 10.97 17.88
2026 5 31 20.65 23.83 17.01 20.42
2026 6 1 0.04 23.41 14.45 18.93
2026 6 2 8.02 24.09 13.77 18.93
2026 6 3 0 17.2 10.56 13.88
2026 6 4 0 29.29 13.53 21.41
2026 6 5 7.31 23.81 13.52 18.66
2026 6 6 1.42 22.6 8.54 15.57
2026 6 7 10.02 20.06 7.01 13.54
2026 6 8 0.01 17.88 8.35 13.11
2026 6 9 0.94 28.65 15.56 22.11
2026 6 10 0 21.51 11.11 16.31
2026 6 11 0 25.14 12.48 18.81
2026 6 12 0.29 27.68 14.6 21.14
2026 6 13 0 31.21 17.85 24.53
2026 6 14 0 20.21 8.56 14.38
2026 6 15 0.52 22.78 11.96 17.37
2026 6 16 0 30.36 18.09 24.23
2026 6 17 0.18 28.1 10.05 19.08
2026 6 18 1.26 24.96 16.01 20.48
2026 6 19 0.25 20.76 9.3 15.03
2026 6 20 0 22.55 6.56 14.55
2026 6 21 0.54 24.64 10.35 17.5
2026 6 22 0.56 32.38 19.56 25.97
2026 6 23 0.8 29.39 20.64 25.02
2026 6 24 0 24.3 14.21 19.26
2026 6 25 0 31.87 16.34 24.11
2026 6 26 6.63 30.07 11.9 20.98
2026 6 27 0.02 32.73 16.36 24.55
2026 6 28 0.05 34.49 18.81 26.65
2026 6 29 0 34.49 20.77 27.63
2026 6 30 0 27.78 10.11 18.95
2026 7 1 0 33.49 13.82 23.66
2026 7 2 0 24.29 11.22 17.75
2026 7 3 0.48 31.2 16.67 23.93
2026 7 4 0 23.86 12.73 18.3
2026 7 5 0 23.7 7.12 15.41
2026 7 6 0 26.38 9.43 17.91
2026 7 7 0.24 34.11 21.01 27.56
2026 7 8 2.73 27.91 11.79 19.85
2026 7 9 0.02 22.93 8.58 15.75
2026 7 10 4.89 24.45 11.91 18.18
2026 7 11 0 29.37 13.95 21.66
2026 7 12 0 30.69 15.09 22.89
2026 7 13 0 21.75 8.15 14.95
2026 7 14 14.3 29.36 17.44 23.4
2026 7 15 43.8 24.9 18.87 21.88
2026 7 16 0.71 26.58 20.08 23.33
2026 7 17 0.29 28.9 16.04 22.47
2026 7 18 0.42 24.86 15.72 20.29
2026 7 19 0.79 27.2 19.31 23.25
2026 7 20 0 26.77 14.45 20.61
2026 7 21 0 24.69 7.99 16.34
2026 7 22 0 31.47 14.61 23.04
2026 7 23 18.48 34.28 20.38 27.33
2026 7 24 59.47 29.14 17.26 23.2
2026 7 25 0 29.78 19.64 24.71
2026 7 26 0 31.48 18.87 25.18
2026 7 27 3.36 30.13 21.57 25.85
2026 7 28 2.55 27.77 16.62 22.2
2026 7 29 0.09 35.42 20.4 27.91
2026 7 30 9.19 35.79 20.33 28.06
2026 7 31 0 30.35 16.58 23.46
2026 8 1 0 26.87 11.23 19.05
2026 8 2 0 30.39 18.74 24.56
2026 8 3 0 28.03 11.34 19.69
2026 8 4 0 25.2 8.14 16.67
2026 8 5 0 29.08 13.1 21.09
2026 8 6 0 27.97 13.87 20.92
2026 8 7 0.05 22.79 7.95 15.37
2026 8 8 8.67 26.2 12.94 19.57
2026 8 9 15.36 17.12 11.75 14.44
2026 8 10 0 29.82 20.56 25.19
2026 8 11 0 33.05 15.26 24.15
2026 8 12 0 35.08 17.75 26.41
2026 8 13 0.02 28.48 15.6 22.04
2026 8 14 4.24 31.58 17.7 24.64
2026 8 15 0.09 25.32 16.89 21.11
2026 8 16 0 27.21 17.39 22.3
2026 8 17 0 30.69 15.12 22.91
2026 8 18 0 30.73 11.01 20.87
2026 8 19 1.44 23.74 8.75 16.24
2026 8 20 0.19 29.55 16.87 23.21
2026 8 21 0.34 25.63 8.97 17.3
2026 8 22 0 26.1 11.86 18.98
2026 8 23 3.09 28.28 13.16 20.72
2026 8 24 8.27 23.64 16.12 19.88
2026 8 25 0 24.7 9.32 17.01
2026 8 26 0 26.84 9.89 18.37
2026 8 27 0.44 28.27 12.42 20.34
2026 8 28 0 22.47 11.88 17.18
2026 8 29 0.5 29.65 15.34 22.49
2026 8 30 0 22.47 11.88 17.18
2026 8 31 0 31.62 16.83 24.23
2026 9 1 0 29.1 17.7 23.4
2026 9 2 0 31.82 14.57 23.2
2026 9 3 0 29.78 16.05 22.91
2026 9 4 0 26.02 7.88 16.95
2026 9 5 0 35.88 17.75 26.82
2026 9 6 0 36.35 19.38 27.87
2026 9 7 0.21 20.97 7.01 13.99
2026 9 8 0.66 24.95 15.27 20.11
2026 9 9 0 26.57 11.58 19.07
2026 9 10 0 27.72 7.25 17.48
2026 9 11 0 21.72 3.57 12.64
2026 9 12 0 21.14 5.23 13.19
2026 9 13 0 26.92 8.02 17.47
2026 9 14 6.22 21.94 14.26 18.1
2026 9 15 15.59 13.8 9.85 11.82
2026 9 16 0 16.81 13.13 14.97
2026 9 17 0 28.68 13.82 21.25
2026 9 18 0 28.25 12.54 20.39
2026 9 19 0 21.5 7.07 14.29
2026 9 20 0 24.23 8.29 16.26
2026 9 21 0 20.64 1.14 10.89
2026 9 22 0 24.76 7.77 16.27
2026 9 23 0 25.83 10.58 18.2
2026 9 24 0 21.91 8.37 15.14
2026 9 25 4.14 26.02 20.23 23.12
2026 9 26 0.64 19.32 7.59 13.46
2026 9 27 0 16.75 0.23 8.49
2026 9 28 0 20.01 1.11 10.56
2026 9 29 0 18.22 3.74 10.98
2026 9 30 0 17.39 5.39 11.39
2026 10 1 0 25.76 11.83 18.8
2026 10 2 0 20.59 4.98 12.79
2026 10 3 0 19.2 1.31 10.25
2026 10 4 15.05 21.22 12.23 16.73
2026 10 5 10.92 22.12 12.31 17.21
2026 10 6 1.7 14.18 3.92 9.05
2026 10 7 2.19 23.97 11.66 17.81
2026 10 8 56.58 14.87 9.08 11.97
2026 10 9 16.64 16.18 7.29 11.73
2026 10 10 15.9 18.76 7.78 13.27
2026 10 11 20.08 17.08 13.31 15.2
2026 10 12 31.02 14.97 11.63 13.3
2026 10 13 0 18.95 7.49 13.22
2026 10 14 0 10.4 -3.98 3.21
2026 10 15 0 12.53 -4.75 3.89
2026 10 16 0.11 26.15 11.71 18.93
2026 10 17 3.37 22.19 3.07 12.63
2026 10 18 0.24 21.69 4.32 13.01
